title,fileName,extension,text
,20110325_304,jpg,Intersection of log walls at sunroom
,20110325_305,jpg,Completed window opening
,20110325_310,jpg,Interior through window opening
,20110325_312,jpg,Birds eye view of completed house shell main level
,20110325_314,jpg,The cranes are finished for the day
,20110325_315,jpg,Upper floor structure complete.  Tops of log joists are flattened to bear floor joists.
,20110325_316,jpg,Upper floor structure complete.  Tops of log joists are flattened to bear floor joists.
,20110325_317,jpg,The top log is flattened for the floor and pitched for the roof.
,20110325_319,jpg,Entry foyer from above.
,20110325_320,jpg,Upper floor structure complete.  Tops of log joists are flattened to bear floor joists.
,20110325_321,jpg,Entry foyer from main level.
,20110325_322,jpg,Typical log wall intersection showing Scandinavian saddle notch corners.
,20110325_324,jpg,"Typical window head with ""mushroom"" cut for window settling trims."
,20110325_325,jpg,Typical log wall intersection showing Scandinavian saddle notch corners.
,20110325_326,jpg,Log joists connect to exterior log wall with saddle notches.
,20110325_327,jpg,Log joists connect to exterior log wall with saddle notches.
,20110325_329,jpg,Sunroom area (the timber post is temporary!)
,20110325_Starting-siding,jpg,Raw stock for siding.
 March 18,20110318_191,jpg,View of upper floor log structure
,20110318_186,jpg,Large opening between dining and sunroom
,20110318_187,jpg,Structure for upper loft
,20110318_188,jpg,"Upper floor log joists and beam, with temporary timber post"
,20110318_190,jpg,Nearly completed log wall
,20110318_192,jpg,Sunroom door opening and kitchen window
 March 10,20110310_116,jpg,"Log walls complete up to header round, with roof beams in foreground"
,20110310_118,jpg,"Header log features ""mushroom"" cuts to accommodate settling trims over openings"
,20110310_120,jpg,Birds eye view of house shell
,20110310_121,jpg,Birds eye view of house shell
,20110310_123,jpg,Sunroom area features large windows
,20110310_124,jpg,House shell with tower crane behind
,20110310_125,jpg,Log wall intersection showing Scandinavian saddle corner notches
,20110310_126,jpg,Window openings.
,20110310_127,jpg,Corner detail where log walls will meet a log post.
,20110310_128,jpg,View from inside towards kitchen and sunroom area
,20110310_129,jpg,Staggered tails on wall ends
,20110310_130,jpg,Rear corner view
 March 3,20110304_3001,jpg,Upper posts
,20110304_3002,jpg,Log posts mostly completed
,20110304_3004,jpg,Tall log posts behind the deck with a rectangular pocket to support the ends of a couple of wall logs.
,20110304_3011,jpg,"The bottoms of these tall posts have a thin slot for ""knife plates"" which will attach the posts to the footings."
,20110304_3007,jpg,Holes in the side are for bolts which will secure the knife plates.
,20110304_3013,jpg,Post with tenoned end and partly flattened for roof framing
,20110304_3014,jpg,Posts with tenoned ends
 Feb 23,20110304_2937r2,jpg,Working on the 8th wall round of logs.
,20110304_2944r,jpg,Working on the 8th wall round of logs.
,20110304_2945r,jpg,Working on the 8th wall round of logs.
,20110304_2948r,jpg,Working on the 8th wall round of logs.
,20110304_2950,jpg,Doorway opening
,20110304_2966,jpg,Roof beams
,20110304_2967,jpg,Log posts for upper floor
,20110304_2968,jpg,Working under cover is great
,20110304_2969,jpg,Log posts
,20110304_2974,jpg,Log posts
,20110304_2975,jpg,Short roof beams
,20110304_2977,jpg,Longer roof beams
,20110304_2978,jpg,Longer roof beams
,20110304_2980,jpg,Longer roof beams
,20110304_2984,jpg,"Roof beams, pitch cut and slot cuts"
,20110304_2986,jpg,Roof beam ends shaped for bearing details
,20110304_2987,jpg,Roof beam mortised for connection to a post
,20110304_2992,jpg,Log post with tenon
,20110304_2993,jpg,Truss member
,20110304_2995,jpg,"Post with slot cuts on a flattened side, and tenoned end"
,20110304_2997,jpg,Post with notch and tenon
,20110304_2998,jpg,Truss member
 Feb 14,20110214_359,jpg,Working on the seventh wall round of logs.
,20110214_361,jpg,Working on the seventh wall round of logs.
,20110214_362,jpg,Working on the seventh wall round of logs.
,20110214_364,jpg,Working on the seventh wall round of logs.
,20110214_366,jpg,Working on the seventh wall round of logs.
,20110214_368,jpg,Working on the seventh wall round of logs.
,20110214_370,jpg,Preparation of log post and roof beams
,20110214_372,jpg,Rear deck posts notched for dimensional beam. Shaping of bottoms started.
,20110214_375,jpg,"Roof beams are cut to length, framing slabs cut, post mortise and frame wall cuts done. Cambium layer will be peeled later."
,20110214_377,jpg,Close up of an interlocking splice connection. These logs have already been peeled clean.
,20110214_380,jpg,"Roof beams are cut to length, framing slabs cut, post mortise and frame wall cuts done."
 Feb 7,20110207_0326,jpg,Raw logs
,20110207_0327,jpg,Log end
,20110207_0328,jpg,Raw logs
,20110207_2799,jpg,"Log walls, crafted up to 5th wall round"
,20110207_2801,jpg,"Log walls, crafted up to 5th wall round"
,20110207_2805,jpg,"Log walls, crafted up to 5th wall round"
,20110207_2807,jpg,"Log walls, crafted up to 5th wall round"
 Feb 1,20110201_249,jpg,Bottom wall rounds laid out
,20110201_251,jpg,Bottom wall rounds laid out
,20110201_253,jpg,Second round wall log being prepared
,20110201_254,jpg,Bringing next wall log to work on
,20110201_255,jpg,Peeled logs
,20110201_256,jpg,"Raw logs, complete with snow"
#photos,,,Preparations on the Client's Site
 Nov 16,20101116_0703,jpg,Excavation
,20101116_0740,jpg,Footings
,20101116_0756,jpg,Footings
,20101116_0828,jpg,Foundation walls
,20101116_0864,jpg,Foundation walls
,20101116_0905,jpg,Pouring piers
,20101116_0922,jpg,Piers
,20101116_1090,jpg,Trucks
,20101116_1111,jpg,Drilling
,20101116_1126,jpg,Framing the main floor
,20101116_1129,jpg,Main floor joists
,20101116_1134,jpg,Main floor sheathing
,20101116_1143,jpg,Basement framing
,20101116_1150,jpg,Deck structure framing
,20101116_1158,jpg,Deck structure framing
,20101116_1160,jpg,Lower walls and main floor framed
,20101116_1166,jpg,Main floor sheathed
,20101116_1175,jpg,Keeping the weather out
